order_id,customer_id,order_date,status,total_amount
ORD0000807,CUST000158,2025-11-01 17:35:55,delivered,2831.33
ORD0000808,CUST000058,2025-12-01 00:25:57,delivered,1974.99
ORD0000809,CUST000131,2025-03-24 20:33:59,delivered,282.55
ORD0000810,CUST000098,2025-08-01 21:11:27,shipped,3951.15
ORD0000811,CUST000176,2024-10-27 15:24:23,returned,316.32
ORD0000812,CUST000191,2025-01-23 18:22:35,shipped,4350.81
ORD0000813,CUST000114,2025-06-01 10:04:58,canceled,3537.91
ORD0000814,CUST000166,2025-08-22 15:58:37,delivered,2755.74
ORD0000815,CUST000155,2025-07-03 16:49:21,delivered,4823.23
ORD0000816,CUST000076,2025-09-10 00:30:20,shipped,3429.16
ORD0000817,CUST000048,2025-08-08 13:25:56,delivered,640.8
ORD0000818,CUST000011,2025-08-31 10:23:03,shipped,1357.99
ORD0000819,CUST000042,2025-10-12 07:06:00,delivered,77.94
ORD0000820,CUST000120,2025-06-02 20:41:07,pending,4646.71
ORD0000821,CUST000153,2025-04-01 03:07:29,delivered,3145.56
ORD0000822,CUST000170,2025-10-22 01:46:38,shipped,2884.75
ORD0000823,CUST000092,2025-11-25 17:41:24,delivered,1623.4
ORD0000824,CUST000057,2025-12-10 18:06:36,shipped,387.47
ORD0000825,CUST000130,2024-11-10 13:28:57,shipped,2708.33
ORD0000826,CUST000024,2025-04-24 16:56:07,shipped,1106.1
ORD0000827,CUST000085,2025-05-20 23:05:27,shipped,1131.3
ORD0000828,CUST000193,2025-12-03 17:23:46,shipped,4983.32
ORD0000829,CUST000193,2025-04-11 00:39:35,processing,1762.74
ORD0000830,CUST000062,2025-11-05 06:16:04,delivered,3124.6
ORD0000831,CUST000011,2025-06-08 21:07:09,shipped,3991.22
ORD0000832,CUST000030,2025-10-08 01:19:02,shipped,3633.68
ORD0000833,CUST000007,2025-10-22 15:19:42,delivered,1906.04
ORD0000834,CUST000131,2025-07-25 12:22:33,shipped,1517.35
ORD0000835,CUST000167,2025-02-13 21:48:56,shipped,457.61
ORD0000836,CUST000025,2025-03-10 04:11:14,returned,3877.93
ORD0000837,CUST000137,2024-05-09 05:47:35,delivered,1093.37
ORD0000838,CUST000162,2025-11-13 23:14:07,shipped,3442.76
ORD0000839,CUST000027,2025-09-17 01:04:22,shipped,3528.58
ORD0000840,CUST000190,2025-08-20 05:15:24,delivered,4701.77
ORD0000841,CUST000192,2025-11-24 20:11:34,shipped,2323.16
ORD0000842,CUST000085,2025-01-27 02:27:11,processing,318.63
ORD0000843,CUST000065,2025-11-24 08:51:52,processing,4117.02
ORD0000844,CUST000067,2025-08-03 04:46:32,shipped,3169.58
ORD0000845,CUST000111,2025-08-08 19:59:26,pending,3382.83
ORD0000846,CUST000137,2024-05-08 03:06:18,delivered,3110.83
ORD0000847,CUST000194,2025-12-07 14:14:57,pending,4248.84
ORD0000848,CUST000092,2025-12-06 04:09:27,processing,3945.11
ORD0000849,CUST000078,2025-10-10 15:52:13,processing,3838.11
ORD0000850,CUST000113,2025-08-22 02:02:37,shipped,3320.58
ORD0000851,CUST000122,2024-10-18 04:22:40,shipped,725.09
ORD0000852,CUST000101,2025-10-22 06:20:19,delivered,2751.34
ORD0000853,CUST000163,2025-06-09 15:42:03,shipped,4440.54
ORD0000854,CUST000187,2025-08-29 07:43:14,shipped,4749.85
ORD0000855,CUST000142,2025-11-09 06:46:00,processing,256.78
ORD0000856,CUST000147,2025-10-08 22:48:21,shipped,4737.55
ORD0000857,CUST000079,2024-07-16 20:25:44,delivered,4522.55
ORD0000858,CUST000089,2024-10-22 19:57:04,shipped,3247.36
ORD0000859,CUST000132,2025-08-04 16:49:51,shipped,1142.9
ORD0000860,CUST000065,2025-11-06 17:03:21,processing,3371.34
ORD0000861,CUST000146,2025-11-22 20:46:09,processing,3767.66
ORD0000862,CUST000141,2025-05-24 09:51:16,delivered,412.07
ORD0000863,CUST000172,2024-11-21 15:47:28,shipped,1027.22
ORD0000864,CUST000149,2025-05-02 15:15:55,returned,1817.83
ORD0000865,CUST000172,2025-03-31 12:04:03,processing,3116.6
ORD0000866,CUST000050,2024-10-16 09:41:54,shipped,1675.31
ORD0000867,CUST000169,2025-12-08 20:31:21,delivered,804.36
ORD0000868,CUST000146,2025-08-20 03:39:13,delivered,4795.36
ORD0000869,CUST000044,2024-04-23 06:41:23,shipped,3939.02
ORD0000870,CUST000183,2025-10-15 14:52:43,shipped,1829.46
ORD0000871,CUST000174,2025-11-01 10:39:15,shipped,2425.77
ORD0000872,CUST000115,2024-11-14 00:27:30,delivered,2460.51
ORD0000873,CUST000028,2024-07-22 18:18:42,delivered,455.77
ORD0000874,CUST000072,2024-12-26 16:16:43,canceled,1022.34
ORD0000875,CUST000188,2025-05-21 07:42:53,delivered,4465.92
ORD0000876,CUST000130,2025-11-12 08:58:21,pending,2930.36
ORD0000877,CUST000104,2025-08-05 12:08:03,canceled,2780.39
ORD0000878,CUST000140,2025-09-15 09:44:38,shipped,3887.23
ORD0000879,CUST000094,2025-09-08 16:04:37,shipped,3872.12
ORD0000880,CUST000188,2025-08-12 15:20:33,processing,2530.56
ORD0000881,CUST000024,2025-05-31 12:12:13,shipped,102.43
ORD0000882,CUST000062,2025-10-14 08:03:09,delivered,3798.17
ORD0000883,CUST000036,2025-11-22 08:53:15,shipped,2853.47
ORD0000884,CUST000145,2025-08-24 10:20:02,canceled,773.69
ORD0000885,CUST000188,2025-10-26 09:36:44,canceled,250.08
ORD0000886,CUST000195,2025-11-29 17:07:00,shipped,1358.57
ORD0000887,CUST000060,2025-07-19 07:30:18,delivered,2613.53
ORD0000888,CUST000093,2025-07-19 04:45:56,shipped,2300.49
ORD0000889,CUST000012,2024-10-14 06:57:23,returned,1654.15
ORD0000890,CUST000181,2025-11-03 04:26:43,delivered,1403.8
ORD0000891,CUST000190,2025-04-08 16:24:15,delivered,2872.29
ORD0000892,CUST000097,2025-06-06 16:16:04,shipped,3284.02
ORD0000893,CUST000020,2025-07-30 18:15:32,shipped,4864.74
ORD0000894,CUST000058,2025-11-09 01:43:08,shipped,4095.32
ORD0000895,CUST000089,2025-05-24 12:38:45,delivered,4441.5
ORD0000896,CUST000002,2025-01-29 19:44:40,canceled,2227.5
ORD0000897,CUST000059,2025-12-05 23:59:53,shipped,1440.01
ORD0000898,CUST000039,2025-02-04 17:06:46,shipped,3030.0
ORD0000899,CUST000031,2025-09-14 02:31:11,shipped,4065.3
ORD0000900,CUST000185,2025-02-14 21:56:10,shipped,2420.13
ORD0000901,CUST000054,2025-07-18 16:29:25,delivered,2083.95
ORD0000902,CUST000063,2024-01-17 14:43:06,processing,2982.12
ORD0000903,CUST000035,2025-04-19 21:53:03,shipped,4459.45
ORD0000904,CUST000038,2025-09-10 09:45:25,shipped,4616.11
ORD0000905,CUST000133,2025-06-09 09:02:27,delivered,2839.84
ORD0000906,CUST000005,2025-11-24 04:45:47,delivered,3325.64
ORD0000907,CUST000073,2024-12-22 10:45:55,shipped,3052.3
ORD0000908,CUST000121,2025-07-16 22:33:30,shipped,4160.3
ORD0000909,CUST000154,2025-03-14 20:42:49,delivered,4111.24
ORD0000910,CUST000047,2025-08-07 15:29:02,delivered,1359.38
ORD0000911,CUST000186,2025-08-26 13:32:28,shipped,2294.68
ORD0000912,CUST000152,2025-04-21 00:03:12,shipped,1958.04
ORD0000913,CUST000028,2024-03-21 02:28:06,shipped,4304.98
ORD0000914,CUST000130,2025-05-31 20:08:51,delivered,3047.28
ORD0000915,CUST000046,2025-07-09 22:56:27,canceled,3019.08
ORD0000916,CUST000137,2025-05-29 11:52:39,delivered,511.29
ORD0000917,CUST000169,2025-12-07 18:59:09,canceled,2719.47
ORD0000918,CUST000001,2025-11-21 14:09:36,delivered,2185.91
ORD0000919,CUST000108,2025-04-29 03:46:06,canceled,3503.33
ORD0000920,CUST000110,2025-09-23 17:04:34,canceled,2436.51
ORD0000921,CUST000197,2025-11-30 13:32:48,shipped,4032.87
ORD0000922,CUST000195,2025-12-08 04:44:36,delivered,533.7
ORD0000923,CUST000035,2024-07-02 14:57:36,shipped,1200.94
ORD0000924,CUST000022,2025-07-07 04:45:19,delivered,2741.47
ORD0000925,CUST000066,2025-04-27 21:58:15,pending,3731.05
ORD0000926,CUST000002,2025-03-29 23:17:11,shipped,2622.82
ORD0000927,CUST000097,2025-01-23 05:27:12,delivered,1613.71
ORD0000928,CUST000093,2025-03-31 20:54:12,shipped,3275.3
ORD0000929,CUST000065,2025-11-09 23:05:21,canceled,2146.63
ORD0000930,CUST000094,2025-06-09 20:11:53,returned,2017.4
ORD0000931,CUST000053,2025-10-23 00:30:57,delivered,2809.94
ORD0000932,CUST000046,2025-04-18 21:21:58,delivered,2444.61
ORD0000933,CUST000079,2025-04-28 08:57:26,shipped,3542.2
ORD0000934,CUST000189,2025-01-21 09:20:19,canceled,3313.45
ORD0000935,CUST000192,2025-10-11 13:00:05,shipped,3511.59
ORD0000936,CUST000042,2024-10-01 14:08:24,shipped,2032.78
ORD0000937,CUST000087,2025-08-05 11:26:35,delivered,3438.59
ORD0000938,CUST000014,2025-12-02 01:42:48,shipped,3197.59
ORD0000939,CUST000024,2024-11-17 04:42:38,shipped,3021.21
ORD0000940,CUST000023,2025-06-17 15:01:41,shipped,1885.63
ORD0000941,CUST000156,2024-09-25 13:28:56,delivered,4656.89
ORD0000942,CUST000103,2025-10-31 05:23:03,delivered,1468.02
ORD0000943,CUST000153,2025-04-03 16:42:43,canceled,4110.13
ORD0000944,CUST000164,2025-01-09 22:57:29,shipped,1048.45
ORD0000945,CUST000169,2025-12-10 03:28:01,shipped,216.37
ORD0000946,CUST000154,2025-08-04 17:11:28,shipped,1196.77
ORD0000947,CUST000044,2025-09-25 01:20:31,pending,1234.32
ORD0000948,CUST000001,2024-07-30 00:30:42,processing,1415.89
ORD0000949,CUST000103,2025-04-11 15:00:46,delivered,2056.98
ORD0000950,CUST000052,2025-12-09 02:41:43,pending,3532.93
ORD0000951,CUST000024,2025-09-27 04:44:30,shipped,4157.34
ORD0000952,CUST000150,2025-04-24 13:59:58,shipped,4086.8
ORD0000953,CUST000058,2025-11-17 19:24:52,returned,2301.06
ORD0000954,CUST000104,2025-05-16 16:24:56,shipped,2065.32
ORD0000955,CUST000028,2025-05-16 03:20:59,processing,1506.55
ORD0000956,CUST000030,2025-11-01 19:05:40,returned,4386.76
ORD0000957,CUST000148,2025-08-03 12:37:37,delivered,4831.97
ORD0000958,CUST000145,2025-06-17 03:54:50,delivered,3799.49
ORD0000959,CUST000199,2025-02-10 21:16:31,delivered,4487.79
ORD0000960,CUST000008,2025-08-07 00:39:25,processing,384.39
ORD0000961,CUST000163,2025-07-09 06:55:54,delivered,1188.15
ORD0000962,CUST000081,2025-07-25 03:26:22,returned,2606.7
ORD0000963,CUST000003,2025-07-04 05:23:34,shipped,510.4
ORD0000964,CUST000173,2025-06-27 10:39:23,processing,4660.41
ORD0000965,CUST000122,2025-02-17 13:18:35,shipped,4476.87
ORD0000966,CUST000069,2025-09-29 03:09:55,canceled,3431.38
ORD0000967,CUST000049,2025-09-19 21:13:25,delivered,1212.56
ORD0000968,CUST000062,2025-01-16 13:06:26,shipped,1053.69
ORD0000969,CUST000064,2025-10-11 02:09:45,shipped,3905.75
ORD0000970,CUST000031,2024-06-18 13:39:25,delivered,3333.95
ORD0000971,CUST000158,2024-12-02 04:39:35,delivered,2730.3
ORD0000972,CUST000011,2025-10-12 04:59:44,shipped,1611.31
ORD0000973,CUST000148,2025-08-13 01:50:12,shipped,4922.75
ORD0000974,CUST000131,2025-03-19 03:08:30,shipped,3763.34
ORD0000975,CUST000033,2025-11-12 17:27:44,shipped,2144.72
ORD0000976,CUST000139,2025-09-08 16:53:25,shipped,1998.9
ORD0000977,CUST000176,2025-10-22 11:00:43,shipped,4883.71
ORD0000978,CUST000179,2025-09-20 19:23:20,shipped,3461.59
ORD0000979,CUST000004,2025-11-06 03:51:21,shipped,2925.99
ORD0000980,CUST000084,2025-09-21 07:19:42,delivered,1335.52
ORD0000981,CUST000141,2025-03-08 08:28:55,shipped,2383.16
ORD0000982,CUST000157,2025-08-08 18:18:47,shipped,2518.91
ORD0000983,CUST000054,2025-10-26 19:47:44,delivered,1892.93
ORD0000984,CUST000103,2025-02-13 12:54:30,shipped,2878.48
ORD0000985,CUST000148,2025-07-26 03:32:09,delivered,3618.04
ORD0000986,CUST000061,2025-07-29 07:03:47,shipped,1935.37
ORD0000987,CUST000038,2025-09-28 14:07:58,shipped,98.22
ORD0000988,CUST000108,2025-08-07 12:36:39,processing,4471.69
ORD0000989,CUST000162,2025-04-28 16:19:30,shipped,1612.85
ORD0000990,CUST000125,2025-06-12 13:34:12,shipped,4299.58
ORD0000991,CUST000013,2025-07-03 22:49:01,processing,858.54
ORD0000992,CUST000056,2024-12-09 10:08:26,shipped,3167.82
ORD0000993,CUST000116,2025-11-02 00:05:43,shipped,1833.52
ORD0000994,CUST000143,2025-01-21 01:52:01,shipped,2088.22
ORD0000995,CUST000090,2025-07-21 04:35:05,delivered,3266.83
ORD0000996,CUST000138,2025-03-03 03:43:15,returned,1458.81
ORD0000997,CUST000084,2025-11-18 02:38:18,shipped,3695.8
ORD0000998,CUST000021,2025-09-07 16:38:03,delivered,2345.57
ORD0000999,CUST000038,2025-10-02 02:08:48,delivered,4646.41
ORD0001000,CUST000108,2025-11-17 19:13:18,delivered,2053.62
ORD0001001,CUST000019,2025-11-12 13:09:24,shipped,1179.68
ORD0001002,CUST000082,2025-07-25 14:01:14,delivered,3046.66
ORD0001003,CUST000102,2025-05-18 17:43:37,canceled,3915.82
ORD0001004,CUST000093,2025-12-05 22:22:01,delivered,4829.35
ORD0001005,CUST000106,2024-08-03 17:00:38,shipped,164.35
ORD0001006,CUST000187,2024-10-12 07:00:00,delivered,4705.16
ORD0001007,CUST000180,2024-08-12 21:18:09,shipped,2015.38
ORD0001008,CUST000025,2025-01-28 22:32:34,canceled,2392.27
ORD0001009,CUST000014,2025-11-30 10:34:27,delivered,2643.71
ORD0001010,CUST000022,2025-04-28 13:12:05,shipped,818.61
ORD0001011,CUST000168,2025-06-10 12:16:48,shipped,1274.61
ORD0001012,CUST000073,2025-09-26 01:24:23,delivered,699.82
ORD0001013,CUST000044,2024-05-11 17:13:28,pending,1816.36
ORD0001014,CUST000084,2025-11-04 19:02:03,shipped,4360.95
ORD0001015,CUST000070,2025-11-25 13:30:02,shipped,4849.23
ORD0001016,CUST000179,2025-10-07 04:23:38,shipped,3008.04
ORD0001017,CUST000162,2025-10-25 19:20:26,delivered,2841.72
ORD0001018,CUST000135,2025-10-20 14:57:15,delivered,1582.82
ORD0001019,CUST000089,2025-05-20 11:31:36,shipped,4033.3
ORD0001020,CUST000114,2025-07-03 09:21:29,shipped,1336.04
ORD0001021,CUST000078,2025-06-16 22:15:44,pending,4086.13
ORD0001022,CUST000035,2024-09-10 00:52:47,shipped,2698.74
ORD0001023,CUST000177,2025-12-05 14:00:15,canceled,2411.48
ORD0001024,CUST000003,2025-09-07 02:44:37,delivered,3005.17
ORD0001025,CUST000002,2025-03-06 20:14:28,shipped,2088.09
ORD0001026,CUST000144,2025-01-13 03:55:01,shipped,858.18
ORD0001027,CUST000189,2025-08-04 20:31:23,delivered,1141.93
ORD0001028,CUST000021,2025-09-23 16:21:05,delivered,2607.22
ORD0001029,CUST000157,2025-11-06 22:56:23,delivered,1395.73
ORD0001030,CUST000167,2025-09-15 16:03:02,shipped,1380.67
ORD0001031,CUST000049,2025-04-05 16:20:35,shipped,1483.5
ORD0001032,CUST000164,2024-12-10 15:28:21,delivered,1397.06
ORD0001033,CUST000160,2025-11-14 11:19:00,shipped,146.01
ORD0001034,CUST000013,2025-08-25 23:43:51,pending,4863.05
ORD0001035,CUST000073,2025-05-13 22:27:30,processing,2220.16
ORD0001036,CUST000003,2025-06-22 08:44:49,processing,122.89
ORD0001037,CUST000056,2025-02-15 11:33:18,shipped,3939.34
ORD0001038,CUST000128,2025-08-12 19:02:11,shipped,3967.55
ORD0001039,CUST000085,2025-02-12 13:03:38,delivered,4760.64
ORD0001040,CUST000015,2025-10-06 12:51:44,delivered,403.35
ORD0001041,CUST000121,2024-11-25 20:56:51,shipped,4215.62
ORD0001042,CUST000098,2024-10-14 15:49:06,processing,3852.32
ORD0001043,CUST000064,2025-07-12 06:59:52,delivered,2242.66
ORD0001044,CUST000189,2024-11-01 04:13:55,shipped,3689.85
ORD0001045,CUST000025,2025-07-25 13:19:24,delivered,1081.81
ORD0001046,CUST000100,2025-11-24 10:26:44,returned,4684.27
ORD0001047,CUST000041,2025-09-08 18:34:33,delivered,3736.39
ORD0001048,CUST000141,2025-06-16 13:56:09,processing,2432.09
ORD0001049,CUST000077,2025-03-30 18:12:30,shipped,307.83
ORD0001050,CUST000171,2025-04-28 06:09:22,returned,1218.03
ORD0001051,CUST000112,2025-06-28 10:11:34,pending,3982.23
ORD0001052,CUST000150,2025-01-25 20:43:54,shipped,1253.29
ORD0001053,CUST000011,2025-10-06 18:06:26,delivered,817.21
ORD0001054,CUST000198,2024-04-18 08:03:40,shipped,2524.6
ORD0001055,CUST000176,2025-06-22 07:29:23,shipped,4849.78
ORD0001056,CUST000195,2025-12-03 01:12:38,processing,1809.81
ORD0001057,CUST000040,2025-07-26 03:57:33,shipped,581.59
ORD0001058,CUST000125,2025-05-17 09:44:01,shipped,2813.83
ORD0001059,CUST000166,2025-11-06 04:38:42,shipped,4464.39
ORD0001060,CUST000188,2025-07-05 13:36:03,pending,1919.96
ORD0001061,CUST000186,2025-01-24 15:09:47,shipped,245.47
ORD0001062,CUST000181,2025-10-17 21:34:10,delivered,2736.53
ORD0001063,CUST000126,2025-07-30 11:56:14,delivered,2740.92
ORD0001064,CUST000083,2025-08-03 04:30:11,shipped,4165.18
ORD0001065,CUST000142,2025-06-08 23:39:02,processing,817.38
ORD0001066,CUST000076,2025-06-29 23:50:26,shipped,2297.69
ORD0001067,CUST000199,2025-06-30 01:23:19,shipped,3681.61
ORD0001068,CUST000005,2025-10-04 22:47:14,canceled,3891.28
ORD0001069,CUST000062,2025-02-28 11:45:49,delivered,3308.53
ORD0001070,CUST000138,2025-08-15 13:26:03,shipped,3431.96
ORD0001071,CUST000197,2025-12-04 16:42:49,shipped,1451.49
ORD0001072,CUST000105,2025-10-06 02:47:49,shipped,526.47
ORD0001073,CUST000169,2025-12-07 09:42:59,pending,4692.11
ORD0001074,CUST000046,2024-07-29 15:04:53,shipped,2452.58
ORD0001075,CUST000026,2025-04-10 16:56:17,delivered,4189.68
ORD0001076,CUST000169,2025-12-09 23:21:13,shipped,3521.5
ORD0001077,CUST000066,2025-03-04 13:40:43,shipped,3049.47
ORD0001078,CUST000019,2025-11-09 08:13:52,canceled,1083.25
ORD0001079,CUST000126,2025-12-02 05:16:51,processing,4015.05
ORD0001080,CUST000016,2025-02-28 13:30:27,delivered,4694.31
ORD0001081,CUST000107,2025-06-05 06:35:14,delivered,338.59
ORD0001082,CUST000158,2025-03-12 20:30:14,shipped,3684.79
ORD0001083,CUST000078,2025-06-30 00:16:25,canceled,4804.9
ORD0001084,CUST000025,2025-02-12 11:26:28,delivered,2681.72
ORD0001085,CUST000049,2025-05-24 02:12:59,shipped,1281.38
ORD0001086,CUST000161,2025-06-19 14:15:59,delivered,2812.8
ORD0001087,CUST000192,2025-09-29 11:27:41,delivered,2903.99
ORD0001088,CUST000173,2025-09-26 02:37:07,delivered,2164.02
ORD0001089,CUST000027,2025-09-09 12:23:25,delivered,2772.33
ORD0001090,CUST000130,2025-03-28 22:17:50,delivered,2692.81
ORD0001091,CUST000154,2025-07-09 11:42:46,canceled,4517.3
ORD0001092,CUST000141,2025-04-01 08:32:49,delivered,2091.1
ORD0001093,CUST000163,2025-09-28 22:11:29,delivered,1651.08
ORD0001094,CUST000062,2025-09-04 19:22:14,shipped,1906.56
ORD0001095,CUST000141,2025-11-20 22:51:58,delivered,1832.04
ORD0001096,CUST000116,2025-11-23 21:58:58,returned,50.97
ORD0001097,CUST000009,2025-10-14 04:28:05,delivered,2612.17
ORD0001098,CUST000078,2025-06-16 03:40:53,shipped,1148.34
ORD0001099,CUST000081,2025-02-23 09:37:20,delivered,4719.57
ORD0001100,CUST000071,2025-12-08 12:28:37,shipped,2874.81
ORD0001101,CUST000147,2025-07-07 23:44:40,processing,2328.83
ORD0001102,CUST000040,2024-05-14 22:22:15,shipped,4453.65
ORD0001103,CUST000064,2025-05-14 08:05:04,shipped,1536.5
ORD0001104,CUST000147,2025-10-11 04:05:17,delivered,1126.31
ORD0001105,CUST000020,2025-10-19 02:52:15,shipped,2438.54
ORD0001106,CUST000125,2025-11-10 20:32:27,delivered,4106.6
ORD0001107,CUST000025,2025-08-23 07:54:41,delivered,234.99
ORD0001108,CUST000148,2025-09-23 13:24:25,processing,326.82
ORD0001109,CUST000198,2024-10-25 13:30:35,shipped,4094.85
ORD0001110,CUST000107,2024-11-24 05:41:14,canceled,1172.25
ORD0001111,CUST000168,2025-12-06 00:21:37,delivered,106.6
ORD0001112,CUST000200,2025-08-02 02:39:02,shipped,1558.68
ORD0001113,CUST000011,2025-06-07 14:54:41,shipped,790.42
ORD0001114,CUST000129,2025-10-25 17:07:49,shipped,300.07
ORD0001115,CUST000188,2025-09-21 04:57:57,returned,3776.56
ORD0001116,CUST000148,2025-11-10 09:33:28,processing,2188.08
ORD0001117,CUST000101,2025-02-12 07:28:32,processing,458.6
ORD0001118,CUST000147,2025-05-28 01:18:39,shipped,1349.66
ORD0001119,CUST000103,2025-08-05 02:53:49,shipped,3504.46
ORD0001120,CUST000196,2024-07-06 18:09:48,shipped,1030.64
ORD0001121,CUST000102,2025-10-13 16:54:27,delivered,2827.78
ORD0001122,CUST000189,2025-11-17 08:14:31,shipped,404.64
ORD0001123,CUST000199,2025-01-19 12:43:37,shipped,4624.48
ORD0001124,CUST000023,2025-07-06 10:36:33,delivered,2146.53
ORD0001125,CUST000090,2025-07-17 21:39:14,shipped,2989.69
ORD0001126,CUST000007,2025-05-10 22:26:56,shipped,1781.1
ORD0001127,CUST000114,2025-11-02 20:17:50,processing,272.14
ORD0001128,CUST000060,2025-08-18 18:36:13,delivered,822.16
ORD0001129,CUST000187,2024-06-18 16:55:45,processing,319.96
ORD0001130,CUST000159,2025-09-01 01:54:55,canceled,4109.66
ORD0001131,CUST000004,2025-02-22 04:42:22,delivered,600.83
ORD0001132,CUST000116,2025-11-28 12:23:19,pending,1084.6
ORD0001133,CUST000138,2025-04-01 03:43:24,shipped,2640.17
ORD0001134,CUST000067,2025-11-20 20:19:28,shipped,3663.12
ORD0001135,CUST000037,2025-11-17 15:04:54,delivered,141.02
ORD0001136,CUST000150,2025-11-27 06:25:27,delivered,265.24
ORD0001137,CUST000044,2024-06-05 05:08:58,shipped,3956.48
ORD0001138,CUST000159,2025-09-25 01:57:12,processing,3291.05
ORD0001139,CUST000003,2025-04-18 19:31:56,shipped,1392.99
ORD0001140,CUST000169,2025-12-09 04:27:58,canceled,144.44
ORD0001141,CUST000167,2025-04-30 06:07:40,shipped,1934.47
ORD0001142,CUST000182,2024-04-03 10:26:04,canceled,2449.08
ORD0001143,CUST000153,2025-10-04 19:37:19,processing,1034.43
ORD0001144,CUST000118,2025-11-04 12:12:32,canceled,156.37
ORD0001145,CUST000064,2025-09-06 10:55:49,shipped,2475.17
ORD0001146,CUST000191,2024-11-11 11:49:42,pending,3437.34
ORD0001147,CUST000091,2025-10-25 14:59:22,shipped,4892.31
ORD0001148,CUST000129,2025-05-14 20:49:37,delivered,3147.67
ORD0001149,CUST000100,2025-12-07 09:19:41,returned,4723.48
ORD0001150,CUST000072,2025-03-03 03:37:29,shipped,4491.02
ORD0001151,CUST000169,2025-12-07 19:59:44,processing,1941.93
ORD0001152,CUST000174,2025-10-09 00:58:11,canceled,3448.29
ORD0001153,CUST000107,2025-02-25 07:17:57,delivered,2161.0
ORD0001154,CUST000080,2025-09-01 08:14:56,shipped,2734.06
ORD0001155,CUST000053,2025-07-08 08:34:37,delivered,3436.04
ORD0001156,CUST000052,2025-02-17 05:49:20,shipped,3540.43
ORD0001157,CUST000135,2025-04-07 16:21:23,shipped,4549.56
ORD0001158,CUST000198,2024-05-31 13:52:18,delivered,2845.98
ORD0001159,CUST000041,2025-01-09 16:39:45,processing,2688.16
ORD0001160,CUST000185,2025-02-16 20:59:33,shipped,4205.64
ORD0001161,CUST000038,2025-09-05 06:35:26,delivered,4406.65
ORD0001162,CUST000106,2025-02-09 04:15:48,shipped,3740.77
ORD0001163,CUST000164,2025-07-18 10:54:41,shipped,3906.58
ORD0001164,CUST000028,2024-06-18 09:54:41,shipped,3824.12
ORD0001165,CUST000157,2025-09-30 22:32:48,shipped,2856.86
ORD0001166,CUST000060,2025-11-03 19:14:44,shipped,3452.52
ORD0001167,CUST000092,2025-11-25 21:31:54,delivered,2409.18
ORD0001168,CUST000129,2025-09-19 13:46:38,shipped,3265.36
ORD0001169,CUST000048,2025-09-19 01:11:02,shipped,730.69
ORD0001170,CUST000050,2024-08-06 07:46:29,pending,3834.47
ORD0001171,CUST000004,2024-12-27 04:11:41,returned,1151.64
ORD0001172,CUST000172,2025-03-06 21:09:00,delivered,377.37
ORD0001173,CUST000113,2025-11-21 14:25:18,shipped,1658.23
ORD0001174,CUST000118,2025-12-06 05:56:23,shipped,2054.09
ORD0001175,CUST000011,2025-07-25 01:06:29,delivered,2001.05
ORD0001176,CUST000191,2025-09-29 18:40:09,delivered,2649.89
ORD0001177,CUST000181,2025-08-01 10:09:01,shipped,2285.47
ORD0001178,CUST000011,2025-04-11 11:00:11,shipped,2008.28
ORD0001179,CUST000189,2024-11-05 15:15:29,delivered,2604.83
ORD0001180,CUST000162,2024-04-30 09:33:01,shipped,2225.79
ORD0001181,CUST000078,2025-11-12 02:39:53,delivered,2333.67
ORD0001182,CUST000109,2025-09-11 07:16:22,delivered,320.01
ORD0001183,CUST000133,2024-11-16 22:19:34,shipped,3248.2
ORD0001184,CUST000024,2025-08-20 04:31:47,processing,3904.72
ORD0001185,CUST000179,2025-10-12 17:06:42,processing,2097.12
ORD0001186,CUST000116,2025-09-02 20:34:53,shipped,2972.06
ORD0001187,CUST000183,2025-04-16 17:13:20,canceled,496.39
ORD0001188,CUST000083,2024-12-09 18:03:46,delivered,661.54
ORD0001189,CUST000030,2025-12-09 06:15:37,shipped,1846.57
ORD0001190,CUST000135,2025-11-15 20:01:52,shipped,3965.78
ORD0001191,CUST000131,2025-12-01 20:27:08,canceled,1924.46
ORD0001192,CUST000098,2024-11-07 23:07:02,delivered,4565.65
ORD0001193,CUST000145,2025-11-14 17:18:41,delivered,792.94
ORD0001194,CUST000038,2025-10-04 06:46:04,delivered,303.99
ORD0001195,CUST000079,2024-10-02 02:35:55,delivered,4806.78
ORD0001196,CUST000074,2025-07-02 18:38:54,processing,701.28
ORD0001197,CUST000052,2024-11-04 17:07:47,delivered,1302.9
ORD0001198,CUST000118,2025-10-29 09:16:07,canceled,2740.33
ORD0001199,CUST000002,2025-04-22 06:28:01,canceled,1227.5
ORD0001200,CUST000151,2025-09-12 00:04:30,shipped,2080.25
ORD0001201,CUST000021,2025-12-02 04:32:23,delivered,1261.33
ORD0001202,CUST000141,2025-03-14 06:45:06,delivered,2809.87
ORD0001203,CUST000054,2025-06-05 01:31:21,shipped,322.57
ORD0001204,CUST000090,2025-05-19 04:25:33,processing,210.54
ORD0001205,CUST000148,2025-08-22 06:48:58,shipped,484.13
ORD0001206,CUST000028,2025-01-26 02:21:32,returned,848.61
ORD0001207,CUST000073,2025-03-03 15:37:56,returned,3759.21
ORD0001208,CUST000093,2025-03-04 09:31:45,processing,1531.51
ORD0001209,CUST000095,2025-04-20 23:58:31,delivered,3804.29
